Historic Time,Region,value
1917,OAS,107518.5654151417
1917,REF,3515463.331184828
1917,SSA,219539.11614890286
1917,USA,5822003.381112813
1918,CAZ,710964.1899153274
1918,CHA,655934.3006356924
1918,EUR,8150613.652944971
1918,IND,182181.73031010473
1918,JPN,4140007.155953934
1918,LAM,455176.3456620823
1918,MEA,29031.642548828764
1918,NEU,137412.05772484402
1918,OAS,102595.87064414789
1918,REF,3328059.0456077275
1918,SSA,210648.29312541627
1918,USA,5592476.564293548
1919,CAZ,549472.8126659303
1919,CHA,505184.60887433117
1919,EUR,6294676.85688954
1919,IND,138175.18699620388
1919,JPN,3214298.193087215
1919,LAM,349416.5587363499
1919,MEA,22470.11726077716
1919,NEU,105561.66795273995
1919,OAS,78756.00454752536
1919,REF,2535642.7497660834
1919,SSA,162589.55499819072
1919,USA,4321418.884071766
1920,CAZ,694188.2321242515
1920,CHA,636071.5493418655
1920,EUR,7946591.246501092
1920,IND,171378.298892017
1920,JPN,4078552.8617320075
1920,LAM,438491.99327388464
1920,MEA,28427.408825546172
1920,NEU,132558.62202036477
1920,OAS,98823.68543214574
1920,REF,3159241.5977892783
1920,SSA,205132.78268084503
1920,USA,5458310.924724463
1921,CAZ,440985.5752251432
1921,CHA,402725.5509058416
1921,EUR,5044248.631567614
1921,IND,106919.50451941424
1921,JPN,2601663.8867955995
1921,LAM,276703.7799499576
1921,MEA,18082.278639574644
1921,NEU,83697.49198069802
1921,OAS,62351.07400423594
1921,REF,1979934.0259835538
1921,SSA,130127.72695760657
1921,USA,3466447.8069122615
1922,CAZ,683639.5568247442
1922,CHA,622296.2931414496
1922,EUR,7813761.2765435
1922,IND,162841.37725601366
1922,JPN,4049180.675280054
1922,LAM,426128.72609862435
1922,MEA,28066.907272274293
1922,NEU,128960.91265936455
1922,OAS,95999.81572720705
1922,REF,3029169.9075203254
1922,SSA,201436.18959896613
1922,USA,5372126.640055737
1923,CAZ,792076.5662887773
1923,CHA,718703.2894602583
1923,EUR,9045938.450610936
1923,IND,185418.53145349413
1923,JPN,4709134.7091370635
1923,LAM,490476.26969169074
1923,MEA,32557.034638203935
1923,NEU,148499.63977626082
1923,OAS,110463.93094843208
1923,REF,3464782.2748147966
1923,SSA,233034.61479511848
1923,USA,6221936.135517189
1924,CAZ,808095.8618012755
1924,CHA,730942.4695605652
1924,EUR,9221376.66392409
1924,IND,185965.9196357077
1924,JPN,4821661.690421052
1924,LAM,497122.0393297956
1924,MEA,33252.49596423515
1924,NEU,150567.72451802384
1924,OAS,111920.94972912985
1924,REF,3490756.190857515
1924,SSA,237376.66306082634
1924,USA,6345152.857143218
1925,CAZ,946624.0253351753
1925,CHA,853609.853712269
1925,EUR,10793193.258523272
1925,IND,214220.88095895186
1925,JPN,5667635.125372484
1925,LAM,578544.7892608143
1925,MEA,38993.97622912434
1925,NEU,175282.98329424488
1925,OAS,130198.18301542102
1925,REF,4039347.615155858
1925,SSA,277622.18757317774
1925,USA,7429505.601073766
1926,CAZ,994503.5955161977
1926,CHA,894071.0344207139
1926,EUR,11329524.575253688
1926,IND,221374.3427362791
1926,JPN,5973874.8763371995
1926,LAM,603855.794820717
1926,MEA,41007.31800593492
1926,NEU,182996.7268912794
1926,OAS,135829.8068667525
1926,REF,4193150.431844524
1926,SSA,291182.2074189045
1926,USA,7801445.822759978
1927,CAZ,1101788.6268400592
1927,CHA,987571.3134723362
1927,EUR,12540938.79568553
1927,IND,241308.50173313805
1927,JPN,6639147.078816607
1927,LAM,664658.9209288456
1927,MEA,45474.29749331971
1927,NEU,201460.79679219954
1927,OAS,149427.14861269403
1927,REF,4591456.684714329
1927,SSA,322047.19149071595
1927,USA,8638478.72834047
1928,CAZ,1209708.210819531
1928,CHA,1081122.040839041
1928,EUR,13757278.839437412
1928,IND,260747.03492077542
1928,JPN,7311413.326654505
1928,LAM,725035.6734312144
1928,MEA,49973.52265886839
1928,NEU,219789.9559603015
1928,OAS,162904.959088412
1928,REF,4983832.68891576
1928,SSA,352976.75019454793
1928,USA,9479259.850382356
1929,CAZ,1349410.8046070018
1929,CHA,1202486.8360787686
1929,EUR,15332399.143854858
1929,IND,286320.7929266821
1929,JPN,8179323.748523927
1929,LAM,803533.5249836318
1929,MEA,55792.41855489093
1929,NEU,243604.38719859265
1929,OAS,180425.98119047942
1929,REF,5497499.29961307
1929,SSA,393039.22291579255
1929,USA,10567639.708601624
1930,CAZ,1078708.516384351
1930,CHA,958515.8064169431
1930,EUR,12245544.013163341
1930,IND,225363.2678046453
1930,JPN,6556600.47691494
1930,LAM,638184.5847346049
1930,MEA,44636.26791224842
1930,NEU,193480.2384259447
1930,OAS,143198.28391144457
1930,REF,4346765.058689919
1930,SSA,313620.5532664928
1930,USA,8442356.972298734
1931,CAZ,801384.8026686822
1931,CHA,710086.3577160746
1931,EUR,9089024.5488321
1931,IND,164886.80025922277
1931,JPN,4883923.555653319
1931,LAM,471048.37689542904
1931,MEA,33186.36605451474
1931,NEU,142804.6002738242
1931,OAS,105616.08721121783
1931,REF,3194792.8105439553
1931,SSA,232558.97204507902
1931,USA,6267766.423345223
1932,CAZ,592399.4760418704
1932,CHA,523449.11468989844
1932,EUR,6712546.642205421
1932,IND,120064.87826389198
1932,JPN,3619511.4016293995
1932,LAM,345955.0553923401
1932,MEA,24549.975340596597
1932,NEU,104872.22792293892
1932,OAS,77505.80432692468
1932,REF,2336953.6665824396
1932,SSA,171585.87202842723
1932,USA,4630045.567293204
1933,CAZ,806048.992278571
1933,CHA,710272.2649107275
1933,EUR,9124833.691793928
1933,IND,160955.41861755066
1933,JPN,4936976.808608834
1933,LAM,467674.93660148315
1933,MEA,33427.15692636881
1933,NEU,141751.3781003966
1933,OAS,104685.32384009937
1933,REF,3147176.2787184054
1933,SSA,233016.56372356074
1933,USA,6295325.572141372
1934,CAZ,990605.4649717327
1934,CHA,870523.9381781889
1934,EUR,11203393.75561706
1934,IND,194926.00908629553
1934,JPN,6081683.90842337
1934,LAM,571027.1304948751
1934,MEA,41107.864681579194
1934,NEU,173045.78690320073
1934,OAS,127703.55452175507
1934,REF,3828874.6862409078
1934,SSA,285804.1428210807
1934,USA,7730922.389510593
1935,CAZ,1212821.0026980294
1935,CHA,1062931.8074942145
1935,EUR,13703311.81050162
1935,IND,235216.9974268337
1935,JPN,7462847.025679184
1935,LAM,694577.2653058977
1935,MEA,50360.77759156917
1935,NEU,210438.4381052393
1935,OAS,155184.69508486587
1935,REF,4641528.3168395795
1935,SSA,349213.642164351
1935,USA,9457780.17069833
1936,CAZ,1535775.7378634827
1936,CHA,1342383.1783062725
1936,EUR,17335295.849715855
1936,IND,293614.0644930907
1936,JPN,9470731.797944242
1936,LAM,873801.4034812911
1936,MEA,63808.868412817006
1936,NEU,264665.26938484283
1936,OAS,195029.72419525837
1936,REF,5820571.747052595
1936,SSA,441299.56451542815
1936,USA,11966596.845157938
1937,CAZ,1699049.7526560826
1937,CHA,1481171.51136045
1937,EUR,19159268.7438098
1937,IND,320259.9578556839
1937,JPN,10499648.836419484
1937,LAM,960382.3850715063
1937,MEA,70632.32461685868
1937,NEU,290795.6682387261
1937,OAS,214126.17006948296
1937,REF,6378138.920142624
1937,SSA,487200.5293657336
1937,USA,13227814.088760324
1938,CAZ,1395334.954973991
1938,CHA,1213215.9633875845
1938,EUR,15718659.570041966
1938,IND,259351.87790821464
1938,JPN,8640260.692786263
1938,LAM,783539.0589152012
1938,MEA,58037.310265865184
1938,NEU,237161.41531768683
1938,OAS,174502.44040409755
1938,REF,5189073.505903076
1938,SSA,399264.83406825585
1938,USA,10853971.585549925
1939,CAZ,1761473.1414280257
1939,CHA,1527584.3863272707
1939,EUR,19823126.379860498
1939,IND,322897.59200301237
1939,JPN,10928799.20582691
1939,LAM,982634.7421927269
1939,MEA,73303.38381977598
1939,NEU,297300.396522515
1939,OAS,218587.87484913366
1939,REF,6490548.256637924
1939,SSA,502949.88558383216
1939,USA,13690012.21677844
1940,CAZ,1829249.909410366
1940,CHA,1582268.8692700884
1940,EUR,20564739.086452503
1940,IND,330750.03153455065
1940,JPN,11370704.33227008
1940,LAM,1013705.4740444613
1940,MEA,76160.28365281392
1940,NEU,306560.1671107562
1940,OAS,225225.0162500257
1940,REF,6679442.032756628
1940,SSA,521162.5244768172
1940,USA,14203916.52592677
1941,CAZ,2025781.325466489
1941,CHA,1747775.9750156451
1941,EUR,22750542.7888794
1941,IND,361338.7685619371
1941,JPN,12615255.484934438
1941,LAM,1115171.5133694054
1941,MEA,84380.94745331223
1941,NEU,337075.281932762
1941,OAS,247454.3605923682
1941,REF,7331395.277482501
1941,SSA,575876.8955352637
1941,USA,15715376.822765999
1942,CAZ,2018425.9417858545
1942,CHA,1736997.9613476072
1942,EUR,22644154.242302664
1942,IND,355209.0425908078
1942,JPN,12591516.65354986
1942,LAM,1103720.073890904
1942,MEA,84110.50661066422
1942,NEU,333431.31294650014
1942,OAS,244589.96259742352
1942,REF,7240965.078981318
1942,SSA,572496.0733144342
1942,USA,15643443.704133239
1943,CAZ,2153155.9549571676
1943,CHA,1848255.649579957
1943,EUR,24130034.846858025
1943,IND,373892.72921468556
1943,JPN,13454769.483384784
1943,LAM,1169510.921319793
1943,MEA,89761.11073186087
1943,NEU,353097.737531236
1943,OAS,258813.9785611141
1943,REF,7657886.362743142
1943,SSA,609317.3622789829
1943,USA,16671424.136585094
1944,CAZ,2063752.4399030476
1944,CHA,1767056.6660162609
1944,EUR,23103318.59989144
1944,IND,353653.37427990674
1944,JPN,12917215.221553719
1944,LAM,1113406.4380831108
1944,MEA,86066.81784518436
1944,NEU,335945.3918481275
1944,OAS,246047.1227130765
1944,REF,7277777.445934082
1944,SSA,582666.326496937
1944,USA,15963313.577501766
1945,CAZ,1561498.8738054223
1945,CHA,1333664.629692848
1945,EUR,17461755.834799726
1945,IND,264092.56869772886
1945,JPN,9789027.692932988
1945,LAM,836736.7077953293
1945,MEA,65144.19716784015
1945,NEU,252295.3461938955
1945,OAS,184633.9964857605
1945,REF,5460675.15327246
1945,SSA,439829.36956506176
1945,USA,12066077.316813957
1946,CAZ,1558220.7277287801
1946,CHA,1327551.2665586753
1946,EUR,17406035.86451199
1946,IND,260124.21782921194
1946,JPN,9783416.355233788
1946,LAM,829296.555298137
1946,MEA,65029.4100458625
1946,NEU,249871.60950966395
1946,OAS,182712.36837750117
1946,REF,5404441.23198703
1946,SSA,437862.5636874857
1946,USA,12028274.081497619
1947,CAZ,1920012.9186732539
1947,CHA,1631731.4129898045
1947,EUR,21423722.150520436
1947,IND,316398.00524099416
1947,JPN,12072784.456010675
1947,LAM,1014846.920970547
1947,MEA,80153.58787642152
1947,NEU,305545.1559262769
1947,OAS,223239.25404883345
1947,REF,6605333.981097695
1947,SSA,538226.904368415
1947,USA,14805377.604925321
1948,CAZ,2216430.4597461363
1948,CHA,1878993.308425086
1948,EUR,24703586.34404894
1948,IND,360578.2167853724
1948,JPN,13956551.26113492
1948,LAM,1163447.5812850841
1948,MEA,92555.54276266448
1948,NEU,350002.09598693834
1948,OAS,255508.41209211873
1948,REF,7564204.858253863
1948,SSA,619803.405844018
1948,USA,17072679.461638175
1949,CAZ,2308017.596037182
1949,CHA,1951824.7758194653
1949,EUR,25695400.551759697
1949,IND,370711.37806836516
1949,JPN,14553373.086066594
1949,LAM,1203117.4672222084
1949,MEA,96407.0456204328
1949,NEU,361627.88237400644
1949,OAS,263773.32670335204
1949,REF,7814743.358009812
1949,SSA,643818.9975137964
1949,USA,17758664.855527773
1950,CAZ,2793008.2229337245
1950,CHA,2356178.0414926894
1950,EUR,31059477.54367636
1950,IND,442949.03277230106
1950,JPN,17635100.97041402
1950,LAM,1445760.264684569
1950,MEA,116695.82772165205
1950,NEU,434171.4112022198
1950,OAS,316416.6664032898
1950,REF,9383403.13081273
1950,SSA,777155.5826291948
1950,USA,21466366.443611123
1951,CAZ,3109177.878288197
1951,CHA,2616488.6184310485
1951,EUR,34535714.391779244
1951,IND,486903.53280036425
1951,JPN,19656849.353385657
1951,LAM,1598095.8008611994
1951,MEA,129937.50729398862
1951,NEU,479468.0951955843
1951,OAS,349125.4259211612
1951,REF,10365510.922302462
1951,SSA,862936.2146417621
1951,USA,23869243.32886557
1952,CAZ,3148317.6960618827
1952,CHA,2642969.0050483677
1952,EUR,34929926.06732269
1952,IND,486878.50434506015
1952,JPN,19929281.286181062
1952,LAM,1606741.6498872926
1952,MEA,131603.06670911147
1952,NEU,481588.0329318801
1952,OAS,350360.62296290015
1952,REF,10416539.806391938
1952,SSA,871556.095342157
1952,USA,24141826.920049116
1953,CAZ,3528525.4980985383
1953,CHA,2954945.7785716597
1953,EUR,39102445.70699697
1953,IND,538898.2224171276
1953,JPN,22363198.72914038
1953,LAM,1787916.2863800663
1953,MEA,147527.20360409515
1953,NEU,535340.5653335339
1953,OAS,389118.1704924946
1953,REF,11587218.691343809
1953,SSA,974271.5581189113
1953,USA,27025589.9635163
1954,CAZ,3396377.81090787
1954,CHA,2837377.6851847754
1954,EUR,37593564.942822
1954,IND,512301.45663048385
1954,JPN,21551014.38072698
1954,LAM,1708565.2250947093
1954,MEA,142029.76277186404
1954,NEU,511032.23116766167
1954,OAS,371112.026429029
1954,REF,11070893.744843854
1954,SSA,935317.4280242316
1954,USA,25982455.778086893
1955,CAZ,4137238.5005803383
1955,CHA,3447930.0501947193
1955,EUR,45739376.42271718
1955,IND,616366.3037295318
1955,JPN,26281941.13144009
1955,LAM,2066151.0439162354
1955,MEA,173042.1034371662
1955,NEU,617294.9985759691
1955,OAS,447866.10310348443
1955,REF,13387400.882055297
1955,SSA,1136308.1995546583
1955,USA,31611788.07854984
1956,CAZ,4385533.993651963
1956,CHA,3646016.507061142
1956,EUR,48426116.19881826
1956,IND,645342.3810039439
1956,JPN,27890044.515136458
1956,LAM,2174118.881064153
1956,MEA,183457.3534501502
1956,NEU,648795.614064521
1956,OAS,470278.41949382186
1956,REF,14088478.714264166
1956,SSA,1201259.6164673637
1956,USA,33467817.455974206
1957,CAZ,4567212.395807779
1957,CHA,3787885.4839087185
1957,EUR,50371067.01203527
1957,IND,663860.7307642756
1957,JPN,29076559.826863624
1957,LAM,2247469.0540751806
1957,MEA,191086.06447721837
1957,NEU,669872.210784522
1957,OAS,485091.31851955986
1957,REF,14567474.790689578
1957,SSA,1247615.173948229
1957,USA,34810855.76223623
1958,CAZ,4322568.2046448495
1958,CHA,3576332.6067094705
1958,EUR,47614571.80896095
1958,IND,620643.8704884896
1958,JPN,27547648.078221574
1958,LAM,2111239.6255207257
1958,MEA,180875.091968489
1958,NEU,628476.1413710138
1958,OAS,454670.8222529619
1958,REF,13689910.668907829
1958,SSA,1177531.492562151
1958,USA,32904566.129688628
1959,CAZ,4861143.3057621
1959,CHA,4012227.388791359
1959,EUR,53481038.89425746
1959,IND,689491.2959313142
1959,JPN,31011175.379721943
1959,LAM,2356447.4209028445
1959,MEA,203436.3494172493
1959,NEU,700553.2070091194
1959,OAS,506311.9421514303
1959,REF,15288182.997075044
1959,SSA,1320554.9725703518
1959,USA,36956927.93314968
1960,CAZ,5557576.211858956
1960,CHA,4575978.607716656
1960,EUR,61066848.36495293
1960,IND,778715.1004180993
1960,JPN,35488619.97783727
1960,LAM,2673609.2372096567
1960,MEA,232607.1509962477
1960,NEU,793765.3503609569
1960,OAS,573098.9142004601
1960,REF,17357746.9871897
1960,SSA,1505486.8500214582
1960,USA,42196686.22962229
1961,CAZ,5685769.016651381
1961,CHA,4670241.403629697
1961,EUR,62396932.11540342
1961,IND,787039.3182783748
1961,JPN,36341594.952265
1961,LAM,2714334.898693648
1961,MEA,237995.52974082273
1961,NEU,804723.739829018
1961,OAS,580411.4060837862
1961,REF,17636737.16530948
1961,SSA,1535819.8100594017
1961,USA,43113176.021554306
1962,CAZ,5878654.807823192
1962,CHA,4817031.573750479
1962,EUR,64431937.57396023
1962,IND,803912.3011284372
1962,JPN,37608971.260090776
1962,LAM,2784719.3076785984
1962,MEA,246090.07510861143
1962,NEU,824388.496841629
1962,OAS,593968.7668514806
1962,REF,18111632.3202482
1962,SSA,1583341.1251584534
1962,USA,44516303.72514927
1963,CAZ,6373284.288435544
1963,CHA,5209737.607683476
1963,EUR,69763936.65745388
1963,IND,861043.6904613401
1963,JPN,40809714.72064564
1963,LAM,2995453.1375976275
1963,MEA,266815.29943926336
1963,NEU,885436.9352453604
1963,OAS,637268.3629412873
1963,REF,19503921.51309854
1963,SSA,1711556.331793087
1963,USA,48196693.79435071
1964,CAZ,7195434.49268805
1964,CHA,5867592.914875841
1964,EUR,78661894.04116367
1964,IND,960408.6046197191
1964,JPN,46113969.32143775
1964,LAM,3355193.155513411
1964,MEA,301252.4893051646
1964,NEU,990225.8461942838
1964,OAS,711905.0532956683
1964,REF,21873689.791327015
1964,SSA,1926646.8479079516
1964,USA,54339585.09692738
1965,CAZ,7599689.510624655
1965,CHA,6182275.085889855
1965,EUR,82973254.7339589
1965,IND,1002158.0049866703
1965,JPN,48745593.57700581
1965,LAM,3515459.208192461
1965,MEA,318193.03544982267
1965,NEU,1035850.1433538962
1965,OAS,743870.7024824056
1965,REF,22950576.086125895
1965,SSA,2028821.5712226294
1965,USA,57312985.22519775
1966,CAZ,7977053.2359823715
1966,CHA,6473563.21593718
1966,EUR,86979090.59933017
1966,IND,1039265.8857342219
1966,JPN,51207692.840902105
1966,LAM,3660309.3574191425
1966,MEA,334005.5269846865
1966,NEU,1076729.8796835546
1966,OAS,772341.096088352
1966,REF,23933064.123169094
1966,SSA,2123141.987419213
1966,USA,60074495.11691576
1967,CAZ,8457675.212725436
1967,CHA,6846979.255502566
1967,EUR,92097670.18465328
1967,IND,1088628.7912001314
1967,JPN,54335847.071452945
1967,LAM,3849263.867729387
1967,MEA,354139.0126326298
1967,NEU,1130358.3624181107
1967,OAS,809858.3246211507
1967,REF,25210954.517242398
1967,SSA,2244200.366075275
1967,USA,63603599.448137365
1968,CAZ,9083265.182839103
1968,CHA,7335598.750553905
1968,EUR,98777959.76231913
1968,IND,1155086.6121126653
1968,JPN,58399616.0201459
1968,LAM,4099975.200224833
1968,MEA,380339.7745683129
1968,NEU,1201832.5661935252
1968,OAS,860033.8474968161
1968,REF,26902102.477761302
1968,SSA,2402769.562942617
1968,USA,68210046.16366866
1969,CAZ,9927822.409036392
1969,CHA,7998183.929725088
1969,EUR,107817088.85044363
1969,IND,1247290.84805705
1969,JPN,63877029.13159955
1969,LAM,4443915.959901152
1969,MEA,415705.9304439469
1969,NEU,1300250.3042625436
1969,OAS,929319.04956643
1969,REF,29216403.02003349
1969,SSA,2617995.8018947095
1969,USA,74443816.53653081
1970,CAZ,10902006.755397938
1970,CHA,8954558.177331394
1970,EUR,112309654.42328455
1970,IND,1188474.6980623342
1970,JPN,73157233.3628093
1970,LAM,4776317.946374268
1970,MEA,419684.62468766345
1970,NEU,1372155.8117523147
1970,OAS,1129256.0498450364
1970,REF,30731296.30927087
1970,SSA,2731105.1562145515
1970,USA,69733421.83407646
1971,CAZ,10831212.090423083
1971,CHA,10521729.687034061
1971,EUR,108451730.60569753
1971,IND,1149997.0072693117
1971,JPN,69993492.92984337
1971,LAM,5153790.516287793
1971,MEA,416325.52339388075
1971,NEU,1372622.8617671388
1971,OAS,1214044.9627674043
1971,REF,32030163.14765893
1971,SSA,2836513.304563188
1971,USA,64248550.1746108
1972,CAZ,11369482.763772571
1972,CHA,11589862.10152448
1972,EUR,118585705.57412411
1972,IND,1286170.8530198454
1972,JPN,77207972.6758736
1972,LAM,5688533.7607715465
1972,MEA,507088.2467634989
1972,NEU,1553833.4679487983
1972,OAS,1451318.1313722008
1972,REF,33383358.716081895
1972,SSA,3106946.183995059
1972,USA,71494726.68807569
1973,CAZ,12978322.300354611
1973,CHA,13125928.997325895
1973,EUR,128143908.07300897
1973,IND,1286053.1942442704
1973,JPN,95830934.16889316
1973,LAM,6064207.877519014
1973,MEA,837451.7789569162
1973,NEU,1490376.5770581923
1973,OAS,1937664.947066214
1973,REF,34987460.29413765
1973,SSA,3346119.3867156315
1973,USA,81382876.14420082
1974,CAZ,12780449.613325402
1974,CHA,13355188.672557343
1974,EUR,136642191.95581487
1974,IND,1023000.0
1974,JPN,94687000.0
1974,LAM,5586195.538273385
1974,MEA,1072569.479236017
1974,NEU,1555980.0
1974,OAS,2412314.8943682993
1974,REF,33094345.5855296
1974,SSA,2646979.554851012
1974,USA,73983000.0
1975,CAZ,12822714.158239143
1975,CHA,13463912.46461045
1975,EUR,100417594.8573047
1975,IND,1318000.0
1975,JPN,84428000.0
1975,LAM,6229261.769774731
1975,MEA,1097613.7212099654
1975,NEU,1554000.0
1975,OAS,2359817.12294197
1975,REF,37058160.15263147
1975,SSA,3926366.628114103
1975,USA,65137000.0
1976,CAZ,13512293.039857227
1976,CHA,11301662.015195498
1976,EUR,124155065.22029854
1976,IND,2004000.0
1976,JPN,86891000.0
1976,LAM,6559426.969477681
1976,MEA,1206445.0802851357
1976,NEU,1527000.0
1976,OAS,3477565.3573937574
1976,REF,39966715.66536461
1976,SSA,4469727.732935505
1976,USA,72500000.0
1977,CAZ,13408644.259369424
1977,CHA,12766641.559280112
1977,EUR,121121351.06231406
1977,IND,2219000.0
1977,JPN,82429000.0
1977,LAM,9543822.676148836
1977,MEA,2427329.647492745
1977,NEU,1842000.0
1977,OAS,4143752.9910525484
1977,REF,41579085.715874374
1977,SSA,5032535.136333861
