Historic Time,Region,value
1915,REF,159908.05416007398
1915,SSA,11847.209657170768
1915,USA,244809.6824033982
1916,CAZ,26390.975344795417
1916,CHA,38540.02265773634
1916,EUR,442589.1641257818
1916,IND,19088.800418126575
1916,JPN,164940.0704382621
1916,LAM,49833.11585688599
1916,MEA,1217.833108778415
1916,NEU,15260.189424528216
1916,OAS,13220.715572789393
1916,REF,202355.29738055286
1916,SSA,15210.13583045173
1916,USA,314346.80409020657
1917,CAZ,30103.131027995038
1917,CHA,43851.47344664357
1917,EUR,504655.11370777723
1917,IND,21429.4232332424
1917,JPN,189061.4476132573
1917,LAM,56658.91597834745
1917,MEA,1391.2570474931754
1917,NEU,17421.569418646057
1917,OAS,15054.128066756295
1917,REF,227765.42844071428
1917,SSA,17360.60868786749
1917,USA,358840.379453179
