Year,Remaining BOF capacity,Remaining BOF capacity (2 relinings),Total BOF capacity additions,Total retired BOF capacity,Total BOF capacity additions (no retirement date),Total retired BOF capacity (no retirement date),Total retired BOF capacity (custom calculated retirement date),"Additional net BOF capacity (operating, 1 relining)","Additional net BOF capacity (operating, 2 relining)",5year BOF capacity additions,"5year BOF capacity additions (new, under construction)",Total BOF capacity additions (new projects),"Total net BOF capacity additions (new projects, announced only)",Total retired BOF capacity (new projects),"Total retired BOF capacity (new projects, 1 relining)","Total retired BOF capacity (new projects, 2 relining)","Total net BOF capacity additions (new projects, 2 relining)","Total net BOF capacity additions (new projects, 2 relining, announced only)","Total net BOF capacity additions (new projects, 1 relining)","Total net BOF capacity additions (new projects, 1 relining, announced only)",Yearly BOF Capacity additions,Region,BOF vcap,BOF deltaCap,"BOF deltaCap (new, under construction)"
1944,5500.0,5500.0,1200.0,0.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.0,LAM,0.0055,0.0,0.0
1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEA,0.0,0.0,0.0
1944,4641.0,4641.0,4641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEU,0.004641,0.0,0.0
1944,4500.0,4500.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OAS,0.0045,0.0003,0.0
1944,65487.88184768085,65487.88184768085,54114.0,1811.1181523191449,13185.0,0.0,1811.1181523191449,0.0,0.0,799.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REF,0.06548788184768085,0.0007997999999999999,0.0
1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSA,0.0,0.0,0.0
1944,34222.0,34222.0,27800.0,0.0,6422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.034222,0.0,0.0
1945,10300.0,10300.0,5900.0,0.0,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAZ,0.0103,0.0,0.0
1945,17490.0,17490.0,16475.454545454544,0.0,1014.5454545454545,0.0,0.0,0.0,0.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHA,0.01749,0.001368,0.0
1945,54311.0,54311.0,43170.5,0.0,11140.5,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUR,0.054311,0.00046,0.0
1945,13499.0,13499.0,13499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,0.013499,0.0,0.0
1945,10802.0,10802.0,4260.0,0.0,6542.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN,0.010802,0.000552,0.0
1945,5500.0,5500.0,1200.0,0.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAM,0.0055,0.0,0.0
1945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEA,0.0,0.0,0.0
1945,4641.0,4641.0,4641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEU,0.004641,0.0,0.0
1945,4500.0,4500.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OAS,0.0045,0.0003,0.0
1945,65487.88184768085,65487.88184768085,54114.0,1811.1181523191449,13185.0,0.0,1811.1181523191449,0.0,0.0,799.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REF,0.06548788184768085,0.0007997999999999999,0.0
1945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSA,0.0,0.0,0.0
1945,34222.0,34222.0,27800.0,0.0,6422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.034222,0.0,0.0
1946,10300.0,10300.0,5900.0,0.0,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAZ,0.0103,0.0,0.0
1946,17490.0,17490.0,16475.454545454544,0.0,1014.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHA,0.01749,0.0,0.0
1946,54311.0,54311.0,43170.5,0.0,11140.5,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUR,0.054311,0.00024,0.0
1946,13499.0,13499.0,13499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,0.013499,0.0,0.0
1946,10802.0,10802.0,4260.0,0.0,6542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN,0.010802,0.0,0.0
1946,11251.0,11251.0,6951.0,0.0,4300.0,0.0,0.0,0.0,0.0,1150.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5751.0,LAM,0.011251,0.0011502,0.0
1946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEA,0.0,0.0,0.0
1946,4641.0,4641.0,4641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEU,0.004641,0.0,0.0
1946,4500.0,4500.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OAS,0.0045,0.0,0.0
1946,65487.88184768085,65487.88184768085,54114.0,1811.1181523191449,13185.0,0.0,1811.1181523191449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REF,0.06548788184768085,0.0,0.0
1946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSA,0.0,0.000672,0.0
1946,34222.0,34222.0,27800.0,0.0,6422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.034222,0.0,0.0
1947,10300.0,10300.0,5900.0,0.0,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAZ,0.0103,0.0,0.0
1947,17490.0,17490.0,16475.454545454544,0.0,1014.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHA,0.01749,0.0,0.0
1947,54311.0,54311.0,43170.5,0.0,11140.5,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUR,0.054311,0.00024,0.0
1947,13499.0,13499.0,13499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,0.013499,0.0,0.0
1947,10802.0,10802.0,4260.0,0.0,6542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN,0.010802,0.0,0.0
1947,11251.0,11251.0,6951.0,0.0,4300.0,0.0,0.0,0.0,0.0,1150.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAM,0.011251,0.0011502,0.0
1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEA,0.0,0.0,0.0
1947,4641.0,4641.0,4641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEU,0.004641,0.0,0.0
1947,4500.0,4500.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OAS,0.0045,0.0,0.0
1947,65487.88184768085,65487.88184768085,54114.0,1811.1181523191449,13185.0,0.0,1811.1181523191449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REF,0.06548788184768085,0.0,0.0
1947,3360.0,3360.0,3360.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3360.0,SSA,0.00336,0.000672,0.0
1947,34222.0,34222.0,27800.0,0.0,6422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.034222,0.0,0.0
1948,10300.0,10300.0,5900.0,0.0,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAZ,0.0103,0.0,0.0
1948,17490.0,17490.0,16475.454545454544,0.0,1014.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHA,0.01749,0.0,0.0
1948,54311.0,54311.0,43170.5,0.0,11140.5,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUR,0.054311,0.00024,0.0
1948,13499.0,13499.0,13499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,0.013499,0.0,0.0
1948,10802.0,10802.0,4260.0,0.0,6542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN,0.010802,0.0,0.0
1948,11251.0,11251.0,6951.0,0.0,4300.0,0.0,0.0,0.0,0.0,1150.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAM,0.011251,0.0011502,0.0
1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEA,0.0,0.0,0.0
1948,4641.0,4641.0,4641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEU,0.004641,0.0,0.0
1948,4500.0,4500.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OAS,0.0045,0.0,0.0
1948,65487.88184768085,65487.88184768085,54114.0,1811.1181523191449,13185.0,0.0,1811.1181523191449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REF,0.06548788184768085,0.0,0.0
1948,3360.0,3360.0,3360.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSA,0.00336,0.000672,0.0
1948,34222.0,34222.0,27800.0,0.0,6422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.034222,0.0,0.0
1949,10300.0,10300.0,5900.0,0.0,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAZ,0.0103,0.0,0.0
1949,17490.0,17490.0,16475.454545454544,0.0,1014.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHA,0.01749,0.0,0.0
1949,54311.0,54311.0,43170.5,0.0,11140.5,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUR,0.054311,0.00024,0.0
1949,13499.0,13499.0,13499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,0.013499,0.0,0.0
1949,10802.0,10802.0,4260.0,0.0,6542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN,0.010802,0.0,0.0
1949,11251.0,11251.0,6951.0,0.0,4300.0,0.0,0.0,0.0,0.0,1150.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAM,0.011251,0.0011502,0.0
1949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEA,0.0,0.0,0.0
1949,4641.0,4641.0,4641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEU,0.004641,0.0,0.0
1949,4500.0,4500.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OAS,0.0045,0.0,0.0
1949,65487.88184768085,65487.88184768085,54114.0,1811.1181523191449,13185.0,0.0,1811.1181523191449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REF,0.06548788184768085,0.0,0.0
1949,3360.0,3360.0,3360.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSA,0.00336,0.000672,0.0
1949,34222.0,34222.0,27800.0,0.0,6422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.034222,0.0,0.0
1950,10900.0,10900.0,5900.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,CAZ,0.0109,0.0,0.0
1950,17490.0,17490.0,16475.454545454544,0.0,1014.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHA,0.01749,0.0,0.0
1950,60911.0,60911.0,44370.5,0.0,16540.5,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600.0,EUR,0.060911,0.00024,0.0
1950,13499.0,13499.0,13499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,0.013499,0.0,0.0
1950,10802.0,10802.0,4260.0,0.0,6542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN,0.010802,0.0,0.0
1950,12701.0,12701.0,6951.0,0.0,5750.0,0.0,0.0,0.0,0.0,1150.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.0,LAM,0.012701,0.0011502,0.0
1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEA,0.0,0.0,0.0
1950,4641.0,4641.0,4641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEU,0.004641,0.0,0.0
1950,4500.0,4500.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OAS,0.0045,0.0,0.0
1950,65487.88184768085,65487.88184768085,54114.0,1811.1181523191449,13185.0,0.0,1811.1181523191449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REF,0.06548788184768085,0.0,0.0
1950,3360.0,3360.0,3360.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSA,0.00336,0.000672,0.0
1950,34222.0,34222.0,27800.0,0.0,6422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.034222,0.0,0.0
1951,10900.0,10900.0,5900.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAZ,0.0109,0.0,0.0
1951,17490.0,17490.0,16475.454545454544,0.0,1014.5454545454545,0.0,0.0,0.0,0.0,4953.444402845376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHA,0.01749,0.004953444402845376,0.0
1951,60911.0,60911.0,44370.5,0.0,16540.5,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUR,0.060911,0.00052,0.0
1951,13499.0,13499.0,13499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,0.013499,0.0,0.0
1951,18802.0,18802.0,12260.0,0.0,6542.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,JPN,0.018802,0.0016,0.0
1951,12701.0,12701.0,6951.0,0.0,5750.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAM,0.012701,0.00012,0.0
1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEA,0.0,0.0,0.0
1951,4641.0,4641.0,4641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEU,0.004641,0.0,0.0
1951,4500.0,4500.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OAS,0.0045,0.0,0.0
1951,65487.88184768085,65487.88184768085,54114.0,1811.1181523191449,13185.0,0.0,1811.1181523191449,0.0,0.0,1960.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REF,0.06548788184768085,0.0019602,0.0
1951,3360.0,3360.0,3360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSA,0.00336,0.0,0.0
1951,34222.0,34222.0,27800.0,0.0,6422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.034222,0.0,0.0
1952,10900.0,10900.0,5900.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAZ,0.0109,0.0,0.0
1952,17490.0,17490.0,16475.454545454544,0.0,1014.5454545454545,0.0,0.0,0.0,0.0,4953.444402845376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHA,0.01749,0.004953444402845376,0.0
1952,64511.0,64511.0,44370.5,0.0,20140.5,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,EUR,0.064511,0.00052,0.0
1952,13499.0,13499.0,13499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,0.013499,0.0,0.0
1952,18802.0,18802.0,12260.0,0.0,6542.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN,0.018802,0.0016,0.0
1952,12701.0,12701.0,6951.0,0.0,5750.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAM,0.012701,0.00012,0.0
1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEA,0.0,0.0,0.0
1952,4641.0,4641.0,4641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEU,0.004641,0.0,0.0
1952,4500.0,4500.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OAS,0.0045,0.0,0.0
1952,65487.88184768085,65487.88184768085,54114.0,1811.1181523191449,13185.0,0.0,1811.1181523191449,0.0,0.0,1960.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REF,0.06548788184768085,0.0019602,0.0
1952,3360.0,3360.0,3360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSA,0.00336,0.0,0.0
1952,34222.0,34222.0,27800.0,0.0,6422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.034222,0.0,0.0
1953,10900.0,10900.0,5900.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAZ,0.0109,0.0,0.0
1953,35860.0,35860.0,31125.454545454544,0.0,4734.545454545454,0.0,0.0,0.0,0.0,4953.444402845376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18370.0,CHA,0.03586,0.004953444402845376,0.0
1953,64511.0,64511.0,44370.5,0.0,20140.5,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUR,0.064511,0.00052,0.0
1953,13499.0,13499.0,13499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,0.013499,0.0,0.0
1953,18802.0,18802.0,12260.0,0.0,6542.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN,0.018802,0.0016,0.0
1953,13301.0,13301.0,7551.0,0.0,5750.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,LAM,0.013301,0.00012,0.0
1953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEA,0.0,0.0,0.0
1953,4641.0,4641.0,4641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEU,0.004641,0.0,0.0
1953,4500.0,4500.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OAS,0.0045,0.0,0.0
1953,65487.88184768085,65487.88184768085,54114.0,1811.1181523191449,13185.0,0.0,1811.1181523191449,0.0,0.0,1960.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REF,0.06548788184768085,0.0019602,0.0
1953,3360.0,3360.0,3360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSA,0.00336,0.0,0.0
1953,34222.0,34222.0,27800.0,0.0,6422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,0.034222,0.0,0.0
1954,10900.0,10900.0,5900.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAZ,0.0109,0.0,0.0
1954,46510.0,46510.0,41242.67655968142,0.0,5267.3234403185725,0.0,0.0,0.0,0.0,4953.444402845376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10650.0,CHA,0.04651,0.004953444402845376,0.0
1954,68711.0,68711.0,46970.5,0.0,21740.5,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200.0,EUR,0.068711,0.00052,0.0
1954,13499.0,13499.0,13499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,0.013499,0.0,0.0
1954,18802.0,18802.0,12260.0,0.0,6542.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN,0.018802,0.0016,0.0
1954,13301.0,13301.0,7551.0,0.0,5750.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAM,0.013301,0.00012,0.0
1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEA,0.0,0.0,0.0
1954,4641.0,4641.0,4641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEU,0.004641,0.0,0.0
