Historic Time,Region,value
1976,NEU,4674050.267379679
1976,OAS,7676000.0
1976,REF,144499385.10764536
1976,SSA,7606000.0
1976,USA,116120000.0
1977,CAZ,21187000.0
1977,CHA,25590000.0
1977,EUR,208390333.27143276
1977,IND,10009000.0
1977,JPN,102405000.0
1977,LAM,21930000.0
1977,MEA,3064000.0
1977,NEU,4732186.0962566845
1977,OAS,9670000.0
1977,REF,146345480.63231057
1977,SSA,7795000.0
1977,USA,113700000.0
1978,CAZ,22720000.0
1978,CHA,35332000.0
1978,EUR,218263826.91057035
1978,IND,10099000.0
1978,JPN,102105000.0
1978,LAM,24250000.0
1978,MEA,2851000.0
